id,title,image,category,description,location,presentation,reservation,prix
4981197,MANADE SAINT LOUIS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NQU5BREUtU0FJTlQtTE9VSVMtT1RNLTEuSlBH/image.jpg,MANADE,, Vauvert,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/manade-saint-louis-vauvert-fr-4981197/,,
3834958,MANEGE DE L'ESPLANADE ET DU ZOO DU LUNARET,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NQU5FR0UtTFVOQVJFVC1PVE0tVFNGLTIuSlBH/image.jpg,JEUX POUR ENFANTS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/manege-de-lesplanade-et-du-zoo-du-lunaret-montpellier-fr-3834958/,,
3834758,GOLF DE FONTCAUDE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9HT0xGUVVBTElUWUhPVEVMLU9UTS0xLkpQRw==/image.jpg,TERRAIN DE GOLF,, Juvignac,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/golf-de-fontcaude-juvignac-fr-3834758/,,
5063687,ALLIANCE FRANCAISE DE MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BTExJQU5DRS1GUi1PVE0tVFNGLTIuanBn/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/alliance-francaise-de-montpellier-montpellier-fr-5063687/,,
4211772,SALLE PAGEZY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9hcGkudG91cmlzbS1zeXN0ZW0uY29tL3N0YXRpYy9hc3NldHMvaW1hZ2VzL3Jlc2l6ZXIvbm9faW1nLmpwZw==/image.jpg,SALLE POLYVALENTE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/salle-pagezy-montpellier-fr-4211772/,,
3835338,AGORA CITE INTERNATIONALE DE LA DANSE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BZ29yYS1Nb250cGVsbGllci1NZWRpdGVycmFuZWUtTWV0cm9wb2xlLTEtLkpQRw==/image.jpg,CENTRE CULTUREL,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/agora-cite-internationale-de-la-danse-montpellier-fr-3835338/,,
3834748,DOMAINE DE BIAR - SALLES DE SEMINAIRES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8tUjBBMjkyMi5qcGc=/image.jpg,SALLE DE CONFÉRENCE,, Lavérune,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/domaine-de-biar-salles-de-seminaires-laverune-fr-3834748/,,
3835120,SEB ECO BIKE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC82ZjYzNTQ1OS0yYjdkLTQ3NzEtYjU1Ny1lYTAyZjlkMjU1MDguSlBH/image.jpg,VÉLO À ASSISTANCE ÉLECTRIQUE,, Castries,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/seb-eco-bike-castries-fr-3835120/,,75 €
3835254,ETANG DU MÉJEAN,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EU0MwNTA1NndlYi5qcGc=/image.jpg,ETANGS,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/etang-du-mejean-lattes-fr-3835254/,,Gratuit
3835087,LE SUD MAKES ME HAPPY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9SZXByaXNlLVZHLUJydW5vLU1hcnRpbmV6LVRydWN1bGVudC1QaG90b2dyYXBoaWU5LmpwZw==/image.jpg,RANDONNÉE PÉDESTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-sud-makes-me-happy-montpellier-fr-3835087/,,
5028530,LES BAINS D'HYGIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9kdW8tLTEtLS0xLS0yLmpwZw==/image.jpg,CENTRE DE BIEN ÊTRE,, Castelnau-le-Lez,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/les-bains-dhygie-castelnau-le-lez-fr-5028530/,,
3911814,LES GORGES DE L'HERAULT,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QTkFMQVIwMzQwMDAwMDIwLmpwZw==/image.jpg,GORGES,, Saint-Guilhem-le-Désert,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/les-gorges-de-lherault-saint-guilhem-le-desert-fr-3911814/,,Gratuit
3911704,EVASION PARAPENTE MILLAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EU0MwMDM5NS5qcGc=/image.jpg,SPORTS AÉRIENS,, Millau,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/evasion-parapente-millau-millau-fr-3911704/,,
3835191,PLACE JEAN JAURÈS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wbGFjZWplYW5qYXVyZXMtT1RDM00tTS5yZW1pZ25vbjItY29waWUuanBn/image.jpg,BÂTIMENTS CIVILS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/place-jean-jaures-montpellier-fr-3835191/,,Gratuit
4211766,SALLE GUILLAUME DE NOGARET,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9hcGkudG91cmlzbS1zeXN0ZW0uY29tL3N0YXRpYy9hc3NldHMvaW1hZ2VzL3Jlc2l6ZXIvbm9faW1nLmpwZw==/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/salle-guillaume-de-nogaret-montpellier-fr-4211766/,,
3911790,NATUREO SPORT AVENTURE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Fc2NhbGFkZS1OYXR1cmVvLTAwMDFwYW5uZWF1LWFycmllcmUuanBn/image.jpg,CANYONING,, Saint-Pargoire,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/natureo-sport-aventure-saint-pargoire-fr-3911790/,,45 €
3911725,CHATEAU LANCYRE - BALADE DANS LE DOMAINE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9sZWdlbmRlLTIuanBn/image.jpg,RANDONNÉE PÉDESTRE,, Valflaunès,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/chateau-lancyre-balade-dans-le-domaine-valflaunes-fr-3911725/,,
3835195,LE PETIT PARADIS DE VENDARGUES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9MRS1QRVRJVC1QQVJBRElTLU9UTS02LmpwZw==/image.jpg,PARC ANIMALIER,, Vendargues,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-petit-paradis-de-vendargues-vendargues-fr-3835195/,,8 €
3911731,ABBAYE DE VALMAGNE - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BYmJheWUtZGUtVmFsbWFnbmUtLS1Mb2NhdGlvbi1kZS1zYWxsZS0tLTEuanBn/image.jpg,SALLE DE RÉCEPTION,, Villeveyrac,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/abbaye-de-valmagne-location-de-salles-villeveyrac-fr-3911731/,,
3911810,CHATEAU DU POUGET - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9FdmVuZW1lbnQtUG91Z2V0LTUwMHgzMDAuanBn/image.jpg,SALLE DE RÉCEPTION,, Saint-Christol,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/chateau-du-pouget-location-de-salles-saint-christol-fr-3911810/,,
3835342,MONTPELLIER HERAULT RUGBY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9DWjRBOTA1Ny5qcGc=/image.jpg,RUGBY,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/montpellier-herault-rugby-montpellier-fr-3835342/,,
3911804,LES PETITS FERMIERS DE LANSARGUES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9JTUctMTc0Ny0yLTIuanBn/image.jpg,FERME DE DÉCOUVERTE,, Lansargues,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/les-petits-fermiers-de-lansargues-lansargues-fr-3911804/,,
3834870,SALLE MOLIERE / OPERA COMEDIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9TQUxMRU1PTElFUkUtT1RNLTEuanBn/image.jpg,SALLE DE CONCERT,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/salle-moliere-opera-comedie-montpellier-fr-3834870/,,
3835087,LE SUD MAKES ME HAPPY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9SZXByaXNlLVZHLUJydW5vLU1hcnRpbmV6LVRydWN1bGVudC1QaG90b2dyYXBoaWU5LmpwZw==/image.jpg,RANDONNÉE PÉDESTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-sud-makes-me-happy-montpellier-fr-3835087/,,
5224317,ZEPHYR SPA DE PLÉNITUDE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9icC1ob3Jpem9uLXNwYS0xMDItMi5qcGc=/image.jpg,CENTRE DE BIEN ÊTRE,, Baillargues,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/zephyr-spa-de-plenitude-baillargues-fr-5224317/,,60 €
3835389,MONTPELLIER MÉTROPOLE HOCKEY CLUB,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC81MDYtR0YuanBn/image.jpg,SPORTS DE GLACE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/montpellier-metropole-hockey-club-montpellier-fr-3835389/,,
4211814,GGL STADIUM - COMPLEXE SPORTIF YVES DU MANOIR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9taHItLS1NLi1IRVNTLS0xOS0tMi5qcGc=/image.jpg,STADE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/ggl-stadium-complexe-sportif-yves-du-manoir-montpellier-fr-4211814/,,
5073675,FRAC OCCITANIE MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDI0LS0tQW5uYS1Tb2xhbC0tLUZyYWMtT2NjaXRhbmllLU1vbnRwZWxsaWVyLS0tLWMtLUNocmlzdGlhbi1QZXJlei1ldC1BZGFncC0tNi0tMi00LmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/frac-occitanie-montpellier-montpellier-fr-5073675/,,
3835087,LE SUD MAKES ME HAPPY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9SZXByaXNlLVZHLUJydW5vLU1hcnRpbmV6LVRydWN1bGVudC1QaG90b2dyYXBoaWU5LmpwZw==/image.jpg,RANDONNÉE PÉDESTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-sud-makes-me-happy-montpellier-fr-3835087/,,
3911731,ABBAYE DE VALMAGNE - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BYmJheWUtZGUtVmFsbWFnbmUtLS1Mb2NhdGlvbi1kZS1zYWxsZS0tLTEuanBn/image.jpg,SALLE DE RÉCEPTION,, Villeveyrac,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/abbaye-de-valmagne-location-de-salles-villeveyrac-fr-3911731/,,
4460364,MUSÉE ART ET FÉCONDITÉ,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9TZXJlaW5lLS1tb3NhaXF1ZS0tLUFkZWxpbmUtQi0yLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-art-et-fecondite-montpellier-fr-4460364/,,Gratuit
4941844,NATYAMANDIR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Db3B5LW9mLUlNOUE3NDE5LmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/natyamandir-montpellier-fr-4941844/,,
4270889,"BMX SKATEPARK INTERNATIONAL DE MONTPELLIER ""RONAN POINTEAU""",https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9za2F0ZXBhcmstZ3JhbW1vbnQtdmlsbGVkZW1vbnRwZWxsaWVyLmpwZw==/image.jpg,SKATE PARK,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/bmx-skatepark-international-de-montpellier-ronan-pointeau-montpellier-fr-4270889/,,Gratuit
5106175,TISSUAL BALANCING ACADEMY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9UaXNzdWFsLUJhbGFuY2luZy1Nb250cGVsbGllci0tMTQwMC14LTE0MDAtcHgtLS0xNDAwLXgtMTQwMC1weC0tLTE0MDAteC0xNDAwLXB4LS0tMTQwMC14LTE0MDAtcHgtLTEtLTIucG5n/image.jpg,BIEN ÊTRE / RELAXATION,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/tissual-balancing-academy-montpellier-fr-5106175/,,
3911717,SARL CAMARGUE ET VOILE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9ENzQzMjMyMy01QkZELTREMDYtQkM1Ri0yNjQyODY5MkRDNzUuanBlZw==/image.jpg,CATAMARAN,, La Grande-Motte,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/sarl-camargue-et-voile-la-grande-motte-fr-3911717/,,
4153446,CENTRE DE CONFERENCE FONDATION SAINT PIERRE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9DYXB0dXJlLTkyLlBORw==/image.jpg,CENTRE DE CONGRÈS,, Palavas-les-Flots,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/centre-de-conference-fondation-saint-pierre-palavas-les-flots-fr-4153446/,,
3911754,ROC'N RIVER - CANOË,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDIwMDMwOC0xMzQzMjItMi5qcGc=/image.jpg,CANOÉ KAYAK,, Saint-Bauzille-de-Putois,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/rocn-river-canoe-saint-bauzille-de-putois-fr-3911754/,,20 €
3911807,ARGILEUM - LA MAISON DE LA POTERIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QQ1VMQVIwMzRGUzAwMDRQLTMuanBn/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Saint-Jean-de-Fos,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/argileum-la-maison-de-la-poterie-saint-jean-de-fos-fr-3911807/,,
4299222,BOARDWALK FACTORY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9sb2dvLWJvYXJkd2Fsay1mYWN0b3J5LTIuanBn/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/boardwalk-factory-montpellier-fr-4299222/,,
4894306,LES VELOPOLITAINS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xLTY4Ni5qcGc=/image.jpg,VÉLO À ASSISTANCE ÉLECTRIQUE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/les-velopolitains-montpellier-fr-4894306/,,30 €
3835438,MEDITERRANEZ-VOUS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9tZWQxLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/mediterranez-vous-montpellier-fr-3835438/,,
3835376,INSTITUT CONFUCIUS DE MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9kZjYyNWVmZjE0N2JhYjgwZmZjMWQyNWFiYTgwNjY2LmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/institut-confucius-de-montpellier-montpellier-fr-3835376/,,
4174709,ESPACE SAINT-RAVY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9nYWxlcmlzLXN0LXJhdnktMi5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/espace-saint-ravy-montpellier-fr-4174709/,,Gratuit
3911760,CIGALE AVENTURE LOCATION DE VELOS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9DSUdBTEVBVkVOVFVSRS1WRUxPLU9UTS1UU0YtNy5KUEc=/image.jpg,VÉLO À ASSISTANCE ÉLECTRIQUE,, Le Vigan,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/cigale-aventure-location-de-velos-le-vigan-fr-3911760/,,
3834904,PARC GEORGES CLEMENCEAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QYXJjLUNsZW1lbmNlYXUtdmlsbGUtZGUtTW9udHBlbGxpZXIuanBn/image.jpg,"JARDINS, PARCS ET ARBORETUMS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/parc-georges-clemenceau-montpellier-fr-3834904/,,Gratuit
3835324,ADRA,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wZW5jaGFrLXNpbGF0LmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/adra-montpellier-fr-3835324/,,
3835334,LE ZENITH SUD,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9aZW5pdGgtU3VkLS1MTWNvbW11bmljYXRpb24uanBn/image.jpg,SALLE DE CONCERT,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-zenith-sud-montpellier-fr-3835334/,,
3835056,MUSEE DE LA PHARMACIE ALBERT CIURANA,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC85MC4tTXVzZWUtcGhhcm1hY2llMS5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-de-la-pharmacie-albert-ciurana-montpellier-fr-3835056/,,
3835280,CHATEAU DE FLAUGERGUES LOCATION,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9MT0NBVElPTi1GTEFVR0VSR1VFUy1PVE0tNC5KUEc=/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/chateau-de-flaugergues-location-montpellier-fr-3835280/,,
3835120,SEB ECO BIKE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC82ZjYzNTQ1OS0yYjdkLTQ3NzEtYjU1Ny1lYTAyZjlkMjU1MDguSlBH/image.jpg,VÉLO À ASSISTANCE ÉLECTRIQUE,, Castries,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/seb-eco-bike-castries-fr-3835120/,,75 €
3835055,THE GREAT ESCAPE GAME,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC90aGUtZ3JlYXQtZXNjYXBlLWdhbWUtLS1mYWNlYm9vay0xLmpwZw==/image.jpg,ESCAPE GAME,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/the-great-escape-game-montpellier-fr-3835055/,,
3835388,GYM RELAX - ÔM SWEET ÔM - CENTRE DE YOGA,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xMDgyNTEzNTQtMzM0MzA3NDY1MjM5ODE3Ny0xMjAzOTc5NDI4MTI0ODUyNjY2LW4uanBn/image.jpg,YOGA,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/gym-relax-om-sweet-om-centre-de-yoga-montpellier-fr-3835388/,,
3834808,MUSEE ET CONSERVATOIRE D'ANATOMIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EZWxtYXMtT3JmaWxhLVJvdXZpZXJlLU9ULU1vbnRwZWxsaWVyLUotTW95bmllci0wMi0yLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-et-conservatoire-danatomie-montpellier-fr-3834808/,,
